1.174910111426145931e-01
1.115252055842845952e-01
1.078561453543886162e-01
8.653976323171287677e-02
9.460003636040294206e-02
8.207622295289690451e-02
7.128981589293044430e-02
7.404363488588817932e-02
8.644184711946717448e-02
1.155976536410885519e-01
1.789482458275446497e-01
4.507021517382474585e-01
