3.503183835213769015e+01
1.089601418236572350e+01
6.233105098170645064e+00
2.515551248236587156e+00
8.723589834110629937e-01
7.646686397716533357e-01
2.989959819188164669e+00
2.213283740219343709e+00
1.961238233736396719e+00
1.208796954086351683e+00
8.841530566832562776e-01
7.008607269498070558e-01
5.140041910710237971e-01
4.672287784194075755e-01
3.697194431419563720e-01
3.461905978510833037e-01
2.753460567361445399e-01
2.210067927177807867e-01
1.822915069155228718e-01
1.714794207451102448e-01
1.477473096263932639e-01
1.275440333763939726e-01
1.145932556489548393e-01
1.024265228062284372e-01
8.849490107853830168e-02
8.197664017771333356e-02
7.686159951359261555e-02
7.185051901439676314e-02
6.531320201577961448e-02
5.768970811562446066e-02
5.308343795116599040e-02
4.854948212315246536e-02
4.572323745714590437e-02
4.389753312872524127e-02
4.216466193741430502e-02
4.073440506488323898e-02
4.025982595234911532e-02
3.960300386246839999e-02
3.747048269461450420e-02
3.519137561174245921e-02
3.453885615983687263e-02
3.422675751746440120e-02
3.564883426314557902e-02
3.594700781723386696e-02
3.613550605358994972e-02
3.647504929705702725e-02
3.687773256892479257e-02
3.715177950641357363e-02
3.680121535868019489e-02
3.626373590507309119e-02
3.576155196681363169e-02
3.493910144554512875e-02
3.361820997598263805e-02
3.223602528082053498e-02
3.147796720374518298e-02
3.100320322630173431e-02
3.026467680164124374e-02
2.959043795180388292e-02
2.930394034019140337e-02
3.196621253502435200e-02
3.868904949995266573e-02
4.660551473813556722e-02
5.357117892713081364e-02
5.879861319888768367e-02
6.212453786247415510e-02
6.493126354379616383e-02
6.660955323306705367e-02
6.786916015509206201e-02
6.913707518701023291e-02
7.030169502551467109e-02
7.114019243635527623e-02
7.158181338819546990e-02
7.097811617089955227e-02
6.964824062273924921e-02
6.950359269775152615e-02
6.998635089970453582e-02
7.103009305259150308e-02
7.226579561293766663e-02
7.292621965917683857e-02
7.287757704180622409e-02
7.272299813294358373e-02
7.308782436639138513e-02
7.362005971057458686e-02
7.360164563443813424e-02
7.257371931622258465e-02
7.164891062190864579e-02
7.151144425021938034e-02
