8.633131217613903008e-01,6.443959090459652761e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.260436163663996093e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.356986979434076136e-14,2.304440608673222061e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.123743559702701935e-15,0.000000000000000000e+00,3.282917899963260075e-16,3.361306984864678736e-16,7.172163974660938423e-13,3.672096527369462735e-16,7.522447064279965291e-13,5.529964151491482949e-12,3.078537301666201442e-12,2.768626567404914584e-12,2.615501662535746545e-12,2.426477597281856441e-12,2.340755555405289332e-12,2.282518529485836619e-12,5.596099052824701241e-12,7.716624203695287105e-12,3.546441617197641603e-11,4.985672368537703181e-11,7.229339371853906361e-11,1.348048436353324579e-10,1.274507202245742747e-10,1.215945192713410594e-10,1.162894380439372025e-10,1.120821911710236569e-10,1.085531195238644680e-10,1.033908129119521833e-10,9.952425737287754053e-11,9.636316510695203829e-11,9.299442515186443645e-11,8.902869679128628461e-11,8.569266873311855021e-11,8.331945609073297509e-11,8.084362799849607192e-11,7.647031928640896577e-11,7.471268307268911428e-11,5.747810543634319794e-11,3.635463569945391198e-11,1.686076556169752426e-11,5.445327599837228395e-12,1.592701681136294806e-12,7.010816342280780132e-13,4.453236828156592506e-13,3.397356352693717490e-13,2.684636233249389350e-13,2.050401759429500553e-13,1.573059471505152838e-13,1.266937041152450839e-13,1.121779778711903290e-13,9.822495948318203161e-14,7.490373581307738679e-14
0.000000000000000000e+00,8.305075733561138041e-01,2.142845220009355692e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.801540699312885699e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.985820307187912237e-13,3.372455063125627124e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.643911304361400773e-14,0.000000000000000000e+00,4.802122552453240226e-15,4.916748548513354880e-15,1.049035535019571776e-11,5.371156027413849900e-15,3.955923953939525446e-12,2.904306405164209605e-11,1.661123828648167688e-11,1.454193265159042429e-11,1.403116911193998880e-11,1.276458169168885745e-11,1.231032207596638443e-11,1.208602315015601284e-11,2.942176843559352363e-11,4.078260877702646137e-11,1.863254305767845137e-10,2.619347249741277559e-10,3.798234293297158679e-10,7.077933974439300591e-10,6.691579290316555100e-10,6.384050404242159600e-10,6.105546922933438055e-10,5.884659391314721896e-10,5.699365948244758193e-10,5.428321862782600777e-10,5.225286877179808573e-10,5.059328665648575661e-10,4.882457439155368650e-10,4.674267270333831348e-10,4.499092065919169215e-10,4.374487785718358814e-10,4.244496822128523666e-10,4.014893544952993653e-10,3.922598393586947899e-10,3.017738864234672721e-10,1.908713189054606760e-10,8.852310116277304854e-11,2.858986227369221495e-11,8.362105849821167254e-12,3.680893617270744539e-12,2.340353037704355572e-12,1.783738982225624038e-12,1.410136169954037412e-12,1.076558659219688704e-12,8.263402952117585595e-13,6.652300452998400166e-13,5.906542737116411104e-13,5.164191486625175603e-13,3.941331194409276894e-13
0.000000000000000000e+00,0.000000000000000000e+00,8.129830792812907658e-01,1.327071363772566043e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.612331464617120122e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.576207854972770207e-13,1.116910373561140754e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.439664391833394984e-14,0.000000000000000000e+00,1.588701012291370287e-14,1.626594632896059908e-14,3.469684730698060262e-11,1.776777445626548157e-14,7.360892872764530050e-12,5.395520971201045984e-11,3.186185560203209720e-11,2.701835447061670696e-11,2.673322656222067671e-11,2.376078471842061869e-11,2.290770814550895058e-11,2.267551432822891633e-11,5.472999535143747207e-11,7.634255266187212589e-11,3.463071982077772901e-10,4.868168860488978556e-10,7.059476695726395033e-10,1.314475084584390669e-09,1.242672250081816749e-09,1.185548625286344990e-09,1.133835539970731321e-09,1.092816723859370406e-09,1.058405185100097150e-09,1.008069044389855450e-09,9.703576734388109830e-10,9.395402516700041630e-10,9.066937298942082203e-10,8.680367080659814781e-10,8.355003028980924704e-10,8.123597880951579080e-10,7.882191460096295758e-10,7.455824587593216451e-10,7.284395718317973256e-10,5.604036887180591089e-10,3.544557832438509174e-10,1.643903107772061325e-10,5.309364656291835840e-11,1.552883508683525243e-11,6.835698469649177808e-12,4.351366730778062156e-12,3.312621282426139969e-12,2.620169197824147518e-12,1.999379357873604223e-12,1.535613130623459504e-12,1.235550762260043666e-12,1.100759007610122902e-12,9.606849947522849708e-13,7.339332248110091498e-13
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.203735012980664099e-01,4.287493981758831729e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.254334460952890729e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.886599160975126186e-12,8.301985526969093544e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.030883785301339443e-13,0.000000000000000000e+00,1.176444084375713048e-13,1.204430251021576075e-13,2.566313905609259183e-10,1.315249165528255459e-13,3.049663532490410533e-11,2.229067869011327841e-10,1.391052730010426644e-10,1.116429949998229627e-10,1.154125313893198959e-10,9.851547820567609394e-11,9.492272503283668866e-11,9.533914856510105299e-11,2.266450958965253407e-10,3.197107449756454090e-10,1.431923928482550283e-09,2.012717842797370922e-09,2.918944942661545786e-09,5.427253851318430188e-09,5.130410139702022734e-09,4.894473597571747065e-09,4.681026184811568442e-09,4.511690056986323380e-09,4.369611456153505575e-09,4.161786823351016874e-09,4.006046729136656651e-09,3.878832288204215706e-09,3.743221928659050829e-09,3.583664922890951993e-09,3.449298910548146923e-09,3.353757817687975610e-09,3.254089312606760756e-09,3.078079205870426296e-09,3.007281798639948122e-09,2.313561105012521324e-09,1.463342134164565503e-09,6.786675209264592534e-10,2.192017019437758003e-10,6.411067490641232743e-11,2.822232559565145866e-11,1.800408145577992593e-11,1.367773129669301962e-11,1.082901424187721174e-11,8.256362793105496216e-12,6.348410768846609532e-12,5.103158436517799100e-12,4.574229632411970230e-12,3.979378585291173255e-12,3.045573848182094220e-12
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.902654320142529221e-01,1.954017385483579686e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.172991571161283901e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.946945999987282394e-12,1.350844463298094267e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.527450999042707261e-13,0.000000000000000000e+00,1.903066007690941766e-13,1.948152212188862252e-13,4.143056807410915085e-10,2.126438468023502171e-13,3.327014659983488620e-11,2.424674095671033838e-10,1.602512472754671626e-10,1.214653490811921378e-10,1.314774495633191627e-10,1.075811688771382702e-10,1.035912449041439608e-10,1.056890121247288688e-10,2.471746750652534111e-10,3.529253658902772480e-10,1.559040804350660731e-09,2.191149803934528182e-09,3.177926982368671176e-09,5.899587426994063933e-09,5.576453313927529826e-09,5.319884756451041288e-09,5.087941731497017992e-09,4.903896823914762418e-09,4.749454413889478485e-09,4.523548915259376939e-09,4.354211744631350643e-09,4.215956611394501177e-09,4.068553124537355547e-09,3.895171523945527497e-09,3.749077624897993442e-09,3.645224433617805142e-09,3.536886953484759341e-09,3.345594673892235655e-09,3.268615466298656389e-09,2.514606660876331555e-09,1.590520573230641418e-09,7.376452944511198180e-10,2.382638009623887470e-10,6.968474385275747967e-11,3.067814477936157182e-11,1.961747351595247984e-11,1.486969784006066674e-11,1.178537220284823766e-11,8.977578793449329654e-12,6.911730898984076995e-12,5.550586401290456304e-12,5.008585961114137097e-12,4.342172920051859231e-12,3.329710708694241727e-12
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.130910308734979886e-01,2.543006407787819917e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.504820398769212431e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.833031006510021349e-11,8.227860514347489252e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.923597815083675129e-12,0.000000000000000000e+00,1.140612581862129203e-12,1.167331591809025081e-12,2.467775751600647654e-09,1.272584863255432182e-12,1.304794995894499899e-10,9.467465637780492641e-10,6.824231757892987243e-10,4.744386959885754875e-10,5.509305631365510010e-10,4.227317321087922822e-10,4.066319242142424361e-10,4.252443209238635336e-10,9.691161028994792438e-10,1.410680461270304694e-09,6.096318824897891102e-09,8.567076836728593878e-09,1.242571980065754233e-08,2.301082659341467058e-08,2.174758268842441953e-08,2.074623637217176339e-08,1.984207348720527471e-08,1.912440245678719539e-08,1.852202203771408482e-08,1.764093589343181869e-08,1.698017871510349368e-08,1.644112113310059042e-08,1.586624446144745566e-08,1.519037472704859860e-08,1.462033337961541589e-08,1.421528147256648779e-08,1.379275393826089426e-08,1.304686590006666371e-08,1.274648957454746662e-08,9.806091633514668109e-09,6.202582248314906733e-09,2.876584008230122882e-09,9.292418567416440624e-10,2.717743279094102292e-10,1.196658072740982401e-10,7.682177848231731015e-11,5.801904879602215686e-11,4.606679602709289952e-11,3.504540767039853368e-11,2.703879971226171149e-11,2.168288724409879409e-11,1.977703872347477667e-11,1.705190256551648650e-11,1.311649919039644525e-11
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.059988006777724090e-01,5.658487907116663967e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.052267910709712098e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.634109474884027876e-10,2.793120998078139439e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.290695254048678874e-11,0.000000000000000000e+00,3.726917750584424055e-12,3.811898650100470105e-12,7.937801031310189846e-09,4.143544803565651571e-12,2.735984680385936996e-10,1.970885357308826622e-09,1.611291491631046669e-09,9.882001210960480985e-10,1.272451803492120428e-09,8.889720065185452204e-10,8.536972770812623344e-10,9.274008556442888143e-10,2.030830826581961788e-09,3.045977702018556392e-09,1.272001166149625077e-08,1.787257248055856397e-08,2.592495172919399475e-08,4.781870400432656937e-08,4.518390109131454009e-08,4.310092190551381709e-08,4.122369281785710270e-08,3.973290497681813958e-08,3.848113093801138699e-08,3.665027887127648263e-08,3.527625111958708435e-08,3.415668500287221749e-08,3.296223451347085921e-08,3.155901704040196316e-08,3.037370037456500514e-08,2.953202747055728018e-08,2.865408950967708682e-08,2.710484975231159040e-08,2.648023259200511499e-08,2.037164161294856978e-08,1.288591361384355838e-08,5.976073068235952815e-09,1.930814505131220607e-09,5.647362752602303047e-10,2.487610683446203471e-10,1.607131822106997509e-10,1.206923399471731497e-10,9.611469968494003980e-11,7.298397979938052539e-11,5.651361286870960769e-11,4.523000826462119124e-11,4.196371539123800112e-11,3.587686798407564678e-11,2.773033044474450727e-11
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.732031326733421750e-01,2.258322195747661243e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.048746742462276798e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.417690392935062771e-10,4.154291439524895411e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.843276676338551479e-11,0.000000000000000000e+00,5.276333593250268456e-12,5.392364732236185852e-12,1.101597136764712328e-08,5.839287034349861319e-12,2.861041476652395566e-10,2.046298767339062081e-09,1.867545808647301180e-09,1.026560289467888432e-09,1.448044516850984174e-09,9.321001032203073353e-10,8.936660917345251914e-10,1.005726122741548159e-09,2.122197978307938022e-09,3.273507049915576800e-09,1.323655707176331706e-08,1.859472080663802094e-08,2.697599436733640217e-08,4.956231428752142126e-08,4.682166205586405173e-08,4.466061643793767480e-08,4.271666563015286801e-08,4.117212815450871668e-08,3.987474138745380589e-08,3.797726242204558172e-08,3.655221140764095838e-08,3.539247824402607974e-08,3.415467667277047647e-08,3.270161374775935870e-08,3.147235541823924944e-08,3.060006002039280324e-08,2.969022971141352604e-08,2.808531462106340394e-08,2.743752752137198180e-08,2.110806638491236870e-08,1.335213858585346838e-08,6.192276167866536739e-09,2.001031178702747896e-09,5.853469624854925069e-10,2.582135383865693074e-10,1.674420881930197355e-10,1.252811182224077656e-10,1.000703469376374286e-10,7.587399980854837597e-11,5.897001258693066765e-11,4.712367522792634435e-11,4.443814882835198521e-11,3.769727355839565805e-11,2.926889520127332326e-11
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.031014007434374991e-01,3.294615244082083755e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.478874123855960921e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.595824979606564809e-09,2.756983385319118290e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.121104135182375981e-10,0.000000000000000000e+00,3.137543847195743924e-11,3.199981301095956277e-11,6.356315571908742075e-08,3.431106759857650432e-11,1.154307290276627232e-09,8.154210302711763369e-09,8.815872320026964096e-09,4.094523143298260238e-09,6.646576312570311881e-09,3.778240868370214644e-09,3.612086859832417504e-09,4.307266025920112008e-09,8.552570097479154674e-09,1.381878617451836626e-08,5.295636568358131878e-08,7.435795439542902165e-08,1.079055977031964370e-07,1.968845560904403381e-07,1.859298566614229666e-07,1.773305021087666354e-07,1.696201472561141594e-07,1.634887347400015500e-07,1.583351249033300602e-07,1.507983694601357857e-07,1.451310308921337532e-07,1.405285872134349497e-07,1.356128561142353021e-07,1.298497299473925452e-07,1.249615939075850134e-07,1.214969263876524258e-07,1.178835265253720926e-07,1.115138808384038421e-07,1.089380241198216779e-07,8.380744035352620598e-08,5.301641004269876682e-08,2.458751835058228158e-08,7.948336776228161876e-09,2.326005603188271468e-09,1.030118620946846361e-09,6.705905722040472609e-10,4.996587290622007699e-10,4.013229003595271357e-10,3.037525030187450647e-10,2.377203945046696017e-10,1.896599590394400780e-10,1.837968585457972234e-10,1.539991604274327258e-10,1.204410469549590494e-10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.842366011605339526e-01,3.127783101434536417e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.978456122589664545e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.828017839841380193e-09,8.527800559788763995e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.067473195245787746e-10,0.000000000000000000e+00,8.226571262123891310e-11,8.357775357307907682e-11,1.669279718071204884e-07,8.791717287617783000e-11,1.987572823633418698e-09,1.378023063774530091e-08,1.850888887521437650e-08,6.929397401286997572e-09,1.343983923135541926e-08,6.551236909535001556e-09,6.235199061057923974e-09,8.052395620953687916e-09,1.470103627826602172e-08,2.534204250821303480e-08,9.003536434693273957e-08,1.262996670129363594e-07,1.833822384913030219e-07,3.310812550571299077e-07,3.124894236111756560e-07,2.979914306522829561e-07,2.850556815089384651e-07,2.747556973422691939e-07,2.660899457485234735e-07,2.534184671110054675e-07,2.438721809653144207e-07,2.361442833416262491e-07,2.278814846859518542e-07,2.182131691287486118e-07,2.099809287355486508e-07,2.041560950746455385e-07,1.980821340695553243e-07,1.873862867652327386e-07,1.830489298761400639e-07,1.408223421556433746e-07,8.909273095425944601e-08,4.132076141186748408e-08,1.336624545215046283e-08,3.915351785470318062e-09,1.745453869131831842e-09,1.143895232592203507e-09,8.475884141725345660e-10,6.867815336406215076e-10,5.193395255112887543e-10,4.109977540905244862e-10,3.278079991362782823e-10,3.299532088616241796e-10,2.721160572750683450e-10,2.148646569317936740e-10
